日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20240430,3947,ダイナパック,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240430,3948,光ビジネスフォーム,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240430,3950,ザ・パック,プライム（内国株式）,3150,パルプ・紙,4,素材・化学,7,TOPIX Small 2
20240430,3951,朝日印刷,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240430,3953,大村紙業,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240430,3954,昭和パックス,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240430,3955,イムラ,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240430,3958,笹徳印刷,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240430,3961,シルバーエッグ・テクノロジー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3962,チェンジホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20240430,3963,シンクロ・フード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3964,オークネット,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3965,キャピタル・アセット・プランニング,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3967,エルテス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3968,セグエグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3969,エイトレッド,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3970,イノベーション,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3974,ＳＣＡＴ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3976,シャノン,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3978,マクロミル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20240430,3979,うるる,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3981,ビーグリー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3983,オロ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3984,ユーザーローカル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3985,テモナ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3986,ビーブレイクシステムズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3987,エコモット,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3988,ＳＹＳホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3989,シェアリングテクノロジー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3990,ＵＵＵＭ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3991,ウォンテッドリー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3992,ニーズウェル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3994,マネーフォワード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20240430,3996,サインポスト,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,3997,トレードワークス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,3998,すららネット,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4004,レゾナック・ホールディングス,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240430,4005,住友化学,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240430,4008,住友精化,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4011,ヘッドウォータース,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4012,アクシス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4013,勤次郎,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4014,カラダノート,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4015,ペイクラウドホールディングス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4016,ＭＩＴホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4017,クリーマ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4019,スタメン,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4020,ビートレンド,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4021,日産化学,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240430,4022,ラサ工業,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4023,クレハ,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4025,多木化学,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4026,神島化学工業,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240430,4027,テイカ,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4028,石原産業,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4031,片倉コープアグリ,スタンダード（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4040,南海化学,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240430,4041,日本曹達,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4042,東ソー,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240430,4043,トクヤマ,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240430,4044,セントラル硝子,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4045,東亞合成,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240430,4046,大阪ソーダ,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4047,関東電化工業,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4051,ＧＭＯフィナンシャルゲート,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4052,フィーチャ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,4054,日本情報クリエイト,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4055,ティアンドエス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4056,ニューラルグループ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4057,インターファクトリー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4058,トヨクモ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4059,まぐまぐ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4060,ｒａｋｕｍｏ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4061,デンカ,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240430,4062,イビデン,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240430,4063,信越化学工業,プライム（内国株式）,3200,化学,4,素材・化学,1,TOPIX Core30
20240430,4064,日本カーバイド工業,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4068,ベイシス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4069,ＢｌｕｅＭｅｍｅ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4071,プラスアルファ・コンサルティング,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20240430,4072,電算システムホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,4073,ジィ・シィ企画,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4074,ラキール,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,4075,ブレインズテクノロジー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
